Date,FD Points,Player Name,Salary,Position
2020-12-25,1.5,Reggie Perry,3500,PF
2020-12-25,1.2,Rodions Kurucs,3500,PF
2020-12-25,20.7,Jimmy Butler,8200,SG
2020-12-25,30.8,Bam Adebayo,8500,C
2020-12-25,25.3,Steven Adams,5500,C
2020-12-25,24.1,Dwight Powell,4700,C
2020-12-25,22.4,Serge Ibaka,5500,C
2020-12-25,20.4,DeAndre Jordan,4500,C
2020-12-25,19.6,Tristan Thompson,4600,C
2020-12-25,13.8,Brook Lopez,5400,C
2020-12-25,13.0,Ivica Zubac,4700,C
2020-12-25,11.8,Marc Gasol,3800,C
2020-12-25,11.5,Daniel Theis,4200,C
2020-12-25,10.4,Willie Cauley-Stein,3900,C
2020-12-25,7.2,Boban Marjanovic,3600,C
2020-12-25,5.6,Kevon Looney,4100,C
2020-12-25,1.7,Jaxson Hayes,3500,C
2020-12-25,0.0,Bol Bol,3700,C
2020-12-25,0.0,Daniel Oturu,3500,C
2020-12-25,0.0,Guillermo Hernangomez,3600,C
2020-12-25,0.0,Devontae Cacok,3500,PF
2020-12-25,0.0,Alen Smailagic,3500,PF
2020-12-25,0.0,Kelly Olynyk,3800,C
2020-12-25,0.0,Will Magnay,3500,C
2020-12-25,34.6,James Wiseman,4200,C
2020-12-25,34.7,Jarrett Allen,4800,C
2020-12-25,0.0,KZ Okpala,3500,SF
2020-12-25,47.8,Nikola Jokic,9700,C
2020-12-25,1.0,Nicolo Melli,3500,PF
2020-12-25,0.0,Amir Coffey,3500,PF
2020-12-25,0.0,Mfiondu Kabengele,3500,SF
2020-12-25,0.0,Jay Scrubb,3500,SG
2020-12-25,0.0,Zeke Nnaji,3500,PF
2020-12-25,0.0,Udonis Haslem,3500,PF
2020-12-25,0.0,Kostas Antetokounmpo,3500,PF
2020-12-25,0.0,Robert Williams,4000,C
2020-12-25,0.0,Kristaps Porzingis,8000,PF
2020-12-25,0.0,Wenyen Gabriel,3500,PF
2020-12-25,34.4,Montrezl Harrell,5100,C
2020-12-25,0.0,Tyler Bey,3500,SF
2020-12-25,0.0,Naji Marshall,3500,SF
2020-12-25,11.9,Meyers Leonard,3500,C
2020-12-25,32.4,Bobby Portis,3800,C
2020-12-25,0.0,Chris Silva,3500,PF
2020-12-25,39.5,Paul George,7600,SG
2020-12-25,0.0,Mamadi Diakite,3500,PF
2020-12-25,0.0,Marcus Morris,4200,PF
2020-12-25,0.0,Nicolas Claxton,3500,PF
2020-12-25,0.0,Draymond Green,6100,PF
2020-12-25,12.4,J.J. Redick,4500,SG
2020-12-25,13.9,Payton Pritchard,3500,PG
2020-12-25,20.0,Kentavious Caldwell-Pope,3700,SG
2020-12-25,0.0,Max Strus,3500,SF
2020-12-25,20.8,Spencer Dinwiddie,5200,SG
2020-12-25,19.9,Andre Iguodala,3900,SG
2020-12-25,19.3,Louis Williams,5300,PG
2020-12-25,18.2,Brad Wanamaker,3700,PG
2020-12-25,17.6,Sam Merrill,3500,PG
2020-12-25,16.4,Patrick Beverley,4200,PG
2020-12-25,14.5,D.J. Augustin,3900,PG
2020-12-25,14.4,Eric Bledsoe,5600,SG
2020-12-25,0.0,JaMychal Green,3800,PF
2020-12-25,0.0,Greg Whittington,3500,SF
2020-12-25,14.2,Alex Caruso,3900,PG
2020-12-25,16.2,Luke Kennard,4000,SG
2020-12-25,21.2,Andrew Wiggins,6600,SG
2020-12-25,13.4,Pat Connaughton,3800,SG
2020-12-25,42.9,Goran Dragic,6400,PG
2020-12-25,58.2,Kyrie Irving,8900,PG
2020-12-25,33.6,Marcus Smart,6400,SG
2020-12-25,33.5,Jamal Murray,7800,PG
2020-12-25,25.8,Jrue Holiday,7000,PG
2020-12-25,21.8,Donte DiVincenzo,4500,SG
2020-12-25,23.2,Monte Morris,4100,PG
2020-12-25,47.3,Khris Middleton,7400,SG
2020-12-25,24.2,Trey Burke,3900,PG
2020-12-25,33.8,Stephen Curry,8700,PG
2020-12-25,23.4,Lonzo Ball,6600,PG
2020-12-25,28.4,Josh Richardson,5300,SG
2020-12-25,28.0,Duncan Robinson,4400,SG
2020-12-25,42.3,Luka Doncic,11300,PG
2020-12-25,25.4,Dennis Schroder,5000,SG
2020-12-25,24.4,Avery Bradley,3500,SG
2020-12-25,25.8,Josh Hart,4000,SG
2020-12-26,23.9,Mike Muscala,3500,PF
2020-12-26,0.0,Tony Bradley,3600,PF
2020-12-26,21.9,Bojan Bogdanovic,4700,PF
2020-12-26,56.9,Bradley Beal,8100,SG
2020-12-26,26.1,Mikal Bridges,5300,SF
2020-12-26,24.7,Marvin Bagley,6000,PF
2020-12-26,24.8,Lauri Markkanen,6400,PF
2020-12-26,25.6,Robert Covington,5600,PF
2020-12-26,26.8,Keldon Johnson,4600,SF
2020-12-26,24.2,Jarrett Culver,4000,SF
2020-12-26,27.5,Danny Green,3900,SF
2020-12-26,27.7,OG Anunoby,5200,SF
2020-12-26,19.2,RJ Barrett,6300,SF
2020-12-26,21.2,Josh Okogie,3700,SF
2020-12-26,18.2,Otto Porter,4900,SF
2020-12-26,27.3,Kevin Love,6500,PF
2020-12-26,28.2,LaMarcus Aldridge,7000,PF
2020-12-26,0.0,Ty Jerome,3500,SG
2020-12-26,20.7,Derrick Jones,3500,SF
2020-12-26,22.8,Jae'Sean Tate,3500,SF
2020-12-26,20.1,Royce O'Neale,3700,PF
2020-12-26,20.1,Josh Jackson,4400,SF
2020-12-26,19.2,Nemanja Bjelica,3900,PF
2020-12-26,18.1,Danuel House,3700,SF
2020-12-26,28.2,Miles Bridges,4300,SF
2020-12-26,18.2,Denzel Valentine,3700,SF
2020-12-26,23.0,Evan Fournier,6000,SF
2020-12-26,0.0,Jaylen Nowell,3500,PG
2020-12-26,29.8,Cedi Osman,3800,SF
2020-12-26,0.0,Jordan McLaughlin,3600,PG
2020-12-26,0.0,Saben Lee,3500,PG
2020-12-26,18.0,Isaac Bonga,3800,SF
2020-12-26,0.0,Quinndary Weatherspoon,3500,SG
2020-12-26,20.6,Doug McDermott,4000,PF
2020-12-26,0.0,Grant Riller,3500,SG
2020-12-26,17.4,Garrett Temple,4100,SF
2020-12-26,0.0,Garrison Mathews,3600,SG
2020-12-26,0.0,Immanuel Quickley,3500,PG
2020-12-26,-1.0,Adam Mokoka,3600,SG
2020-12-26,51.1,Christian Wood,6700,PF
2020-12-26,51.0,Jerami Grant,5100,SF
2020-12-26,48.5,Domantas Sabonis,8500,PF
2020-12-26,47.0,Pascal Siakam,7800,PF
2020-12-26,45.2,Blake Griffin,6600,PF
2020-12-26,39.1,P.J. Washington,5300,PF
2020-12-26,36.9,Julius Randle,7500,PF
2020-12-26,36.5,Darius Bazley,5000,PF
2020-12-26,34.7,T.J. Warren,5800,SF
2020-12-26,34.3,Gordon Hayward,7200,SF
2020-12-26,32.6,Jae Crowder,4300,PF
2020-12-26,0.0,Stanley Johnson,3700,SF
2020-12-26,30.3,Aaron Gordon,6900,PF
2020-12-26,28.2,Harrison Barnes,5900,SF
2020-12-26,0.0,Luka Samanic,3500,PF
2020-12-26,0.0,Josh Hall,3500,SF
2020-12-26,0.0,Austin Rivers,3700,PG
2020-12-26,16.4,Justin Holiday,3800,SF
2020-12-26,2.4,Jalen Smith,3500,PF
2020-12-26,2.4,Saddiq Bey,3500,SF
2020-12-26,2.4,Georges Niang,3500,PF
2020-12-26,2.4,Sekou Doumbouya,3700,PF
2020-12-26,1.2,Juan Hernangomez,3700,PF
2020-12-26,1.2,Frank Kaminsky,3500,PF
2020-12-26,1.2,JaKarr Sampson,3500,PF
2020-12-26,0.0,Juwan Morgan,3500,PF
2020-12-26,0.0,Isaiah Stewart,3500,PF
2020-12-26,0.0,Harry Giles,3500,PF
2020-12-26,0.0,Justin Jackson,4200,SF
2020-12-26,0.0,Jarred Vanderbilt,3500,SF
2020-12-26,0.0,Lamar Stevens,3500,PF
2020-12-26,0.0,Matthew Dellavedova,3600,PG
2020-12-26,0.0,Nate Darling,3500,SG
2020-12-26,15.4,Naz Reid,4200,PF
2020-12-26,21.2,Zach LaVine,7500,SG
2020-12-26,0.0,E'Twaun Moore,3600,SF
2020-12-26,4.6,Isaac Okoro,3900,SF
2020-12-26,0.0,Keita Bates-Diop,3500,SF
2020-12-26,0.0,Marques Bolden,3500,PF
2020-12-26,0.0,Eric Gordon,5000,SF
2020-12-26,0.0,Luke Kornet,3600,PF
2020-12-26,0.0,Gary Clark,3700,PF
2020-12-26,3.0,Matisse Thybulle,3600,SF
2020-12-26,16.6,Kenrich Williams,3500,SF
2020-12-26,3.2,Chandler Hutchison,3600,SF
2020-12-26,16.4,Larry Nance,7000,SF
2020-12-26,16.2,Caleb Martin,3500,SF
2020-12-26,15.5,Khem Birch,3600,PF
2020-12-26,32.0,Tobias Harris,6600,SF
2020-12-26,15.3,Kevin Knox,3600,SF
2020-12-26,0.0,Ashton Hagans,3500,SG
2020-12-26,15.2,Carmelo Anthony,4700,SF
2020-12-26,4.1,Troy Brown Jr.,4000,SF
2020-12-26,10.8,Daniel Gafford,3500,PF
2020-12-26,14.7,Davis Bertans,4500,PF
2020-12-26,14.6,Glenn Robinson III,3500,SF
2020-12-26,14.0,Rudy Gay,5600,SF
2020-12-26,11.9,Patrick Williams,4500,SF
2020-12-26,11.6,Deni Avdija,3700,SF
2020-12-26,9.4,Joe Ingles,5500,SF
2020-12-26,9.8,Aleksej Pokusevski,3500,PF
2020-12-26,9.6,Chuma Okeke,3500,PF
2020-12-26,9.5,Rodney Hood,3500,SF
2020-12-26,8.7,Norman Powell,4300,SF
2020-12-26,8.5,Jalen McDaniels,3600,PF
2020-12-26,14.9,Cameron Johnson,4500,SF
2020-12-26,5.4,Mike Scott,3500,PF
2020-12-26,5.7,Trey Lyles,3500,PF
2020-12-26,15.3,Nerlens Noel,3800,PF
2020-12-26,5.0,Kelan Martin,3500,SF
2020-12-26,20.8,Buddy Hield,5600,SG
2020-12-26,4.2,Bruno Caboclo,3500,PF
2020-12-26,19.8,Lonnie Walker,4700,SG
2020-12-26,0.0,Jahmi'us Ramsey,3500,PG
2020-12-26,37.3,Markelle Fultz,5900,PG
2020-12-26,0.0,Edmond Sumner,3500,PG
2020-12-26,30.0,Luguentz Dort,3900,SG
2020-12-26,29.3,Seth Curry,4500,SG
2020-12-26,26.6,Jordan Clarkson,4400,SG
2020-12-26,26.2,Malik Beasley,4800,SG
2020-12-26,25.7,Patty Mills,4000,PG
2020-12-26,25.6,T.J. McConnell,3800,PG
2020-12-26,24.8,Ricky Rubio,5700,PG
2020-12-26,22.7,LaMelo Ball,4700,PG
2020-12-26,22.5,Cole Anthony,3900,PG
2020-12-26,21.6,Sviatoslav Mykhailiuk,3600,SG
2020-12-26,21.4,David Nwaba,3500,SG
2020-12-26,3.5,Jake Layman,3500,SF
2020-12-26,0.0,Robert Woodard II,3500,PF
2020-12-26,19.2,Hamidou Diallo,3500,SG
2020-12-26,73.3,James Harden,11000,SG
2020-12-26,18.5,Devin Vassell,3500,SG
2020-12-26,17.9,Coby White,6000,PG
2020-12-26,17.8,Derrick Rose,5800,SG
2020-12-26,17.2,Anfernee Simons,3600,PG
2020-12-26,16.3,Ishmael Smith,3900,PG
2020-12-26,16.2,Cameron Payne,3900,PG
2020-12-26,14.6,Ryan Arcidiacono,3600,PG
2020-12-26,13.9,Tyrese Haliburton,4300,SG
2020-12-26,13.6,Dante Exum,3500,PG
2020-12-26,30.1,Devin Booker,7900,SG
2020-12-26,12.6,Reggie Bullock,3800,SG
2020-12-26,30.3,Tomas Satoransky,3900,PG
2020-12-26,32.2,Mike Conley,6200,PG
2020-12-26,0.0,Dario Saric,3800,PF
2020-12-26,0.0,Vernon Carey Jr.,3500,PF
2020-12-26,18.4,Aaron Holiday,3500,PG
2020-12-26,62.6,C.J. McCollum,7200,SG
2020-12-26,26.7,Anthony Edwards,4800,SF
2020-12-26,55.0,Chris Paul,7000,PG
2020-12-26,43.9,Collin Sexton,6300,SG
2020-12-26,0.0,Langston Galloway,3600,SG
2020-12-26,52.0,Darius Garland,5500,PG
2020-12-26,49.5,Damian Lillard,9000,PG
2020-12-26,49.0,DeMar DeRozan,8300,SG
2020-12-26,46.1,Fred VanVleet,6900,SG
2020-12-26,34.6,Terry Rozier,6400,PG
2020-12-26,43.9,Shai Gilgeous-Alexander,7600,SG
2020-12-26,35.0,Kyle Lowry,8000,PG
2020-12-26,42.9,Donovan Mitchell,7700,SG
2020-12-26,40.8,Ben Simmons,9600,PG
2020-12-26,37.4,D'Angelo Russell,7400,SG
2020-12-26,36.5,Alec Burks,5000,SG
2020-12-26,36.0,Dejounte Murray,6900,PG
2020-12-26,43.3,De'Aaron Fox,8200,PG
2020-12-26,33.6,Devonte' Graham,5400,SG
2020-12-26,32.9,Terrence Ross,4600,SG
2020-12-26,0.0,Kyle Guy,3500,SG
2020-12-26,0.0,Rodney McGruder,3500,SG
2020-12-26,32.3,George Hill,5000,PG
2020-12-26,31.4,Malcolm Brogdon,7100,PG
2020-12-26,0.0,Devon Dotson,3500,SG
2020-12-26,12.1,Matt Thomas,3900,SG
2020-12-26,11.4,Dennis Smith Jr.,3700,PG
2020-12-26,0.0,Jared Harper,3500,PG
2020-12-26,0.0,Wayne Ellington,3500,SG
2020-12-26,0.0,Isaiah Joe,3500,PG
2020-12-26,0.0,Yuta Watanabe,3500,SG
2020-12-26,0.0,Terence Davis,3500,SG
2020-12-26,0.0,Tre Jones,3500,PG
2020-12-26,0.0,Shaquille Harrison,3800,PG
2020-12-26,0.0,Malik Monk,3900,SG
2020-12-26,0.0,Jordan Bone,3500,PG
2020-12-26,35.9,Victor Oladipo,6500,SG
2020-12-26,0.0,Karim Mane,3500,PG
2020-12-26,34.2,Delon Wright,3900,SG
2020-12-26,0.0,Paul Watson,3500,SG
2020-12-26,10.2,Sterling Brown,3500,SG
2020-12-26,0.0,Terrance Ferguson,3500,SG
2020-12-26,0.0,Brian Bowen II,3500,SG
2020-12-26,0.0,Chris Clemons,3500,PG
2020-12-26,0.0,Derrick White,6500,PG
2020-12-26,0.0,Jeremy Lamb,4000,SG
2020-12-26,0.0,Patrick McCaw,3500,SG
2020-12-26,0.0,Dylan Windler,3500,SG
2020-12-26,0.0,Mason Jones,3500,SG
2020-12-26,11.6,Michael Carter-Williams,3700,PG
2020-12-26,0.0,Dakota Mathias,3500,SG
2020-12-26,0.0,Keljin Blevins,3500,PG
2020-12-26,10.7,Dwayne Bacon,3500,SG
2020-12-26,0.0,Ben McLemore,3600,SG
2020-12-26,0.0,Trent Forrest,3500,SG
2020-12-26,0.0,Cassius Winston,3500,PG
2020-12-26,0.0,Theo Pinson,3500,SG
2020-12-26,0.0,Jalen Harris,3500,PG
2020-12-26,10.0,Raul Neto,3500,PG
2020-12-26,9.0,Theo Maledon,3500,PG
2020-12-26,8.2,Shake Milton,4900,PG
2020-12-26,7.9,Tyrese Maxey,3500,SG
2020-12-26,7.6,Killian Hayes,4800,PG
2020-12-26,7.1,Brodric Thomas,3500,SG
2020-12-26,6.2,Jevon Carter,3700,PG
2020-12-26,5.1,Elfrid Payton,5200,PG
2020-12-26,3.9,Cody Martin,3700,SG
2020-12-26,2.9,Jerome Robinson,3700,PG
2020-12-26,2.4,Jalen Lecque,3500,PG
2020-12-26,2.2,DeAndre Bembry,3500,SG
2020-12-26,2.2,Cassius Stanley,3500,SG
2020-12-26,1.2,Gary Trent Jr.,4200,SG
2020-12-26,0.0,Ty-Shon Alexander,3500,SG
2020-12-26,0.0,Frank Ntilikina,3600,PG
2020-12-26,5.1,Furkan Korkmaz,3800,SG
2020-12-26,27.1,Hassan Whiteside,5000,C
2020-12-26,10.1,Cory Joseph,4600,PG
2020-12-26,10.8,Jahlil Okafor,3600,C
2020-12-26,0.0,Rui Hachimura,5200,SF
2020-12-26,0.0,Justin James,3500,SG
2020-12-26,0.0,John Wall,7000,PG
2020-12-26,0.0,Miye Oni,3500,SG
2020-12-26,0.0,Jaden McDaniels,3500,SF
2020-12-26,0.0,Malachi Flynn,3500,PG
2020-12-26,0.0,Dean Wade,3600,PF
2020-12-26,0.0,Elijah Hughes,3500,SF
2020-12-26,0.0,Isaiah Roby,3500,PF
2020-12-26,0.0,CJ Elleby,3500,SF
2020-12-26,0.0,Darius Miller,3500,SF
2020-12-26,0.0,Jabari Parker,3800,PF
2020-12-26,0.0,Ignas Brazdeikis,3500,SF
2020-12-26,0.0,Anthony Gill,3500,PF
2020-12-26,24.2,Wendell Carter Jr.,4900,C
2020-12-26,0.0,Kevin Porter,3900,SF
2020-12-26,0.0,Al-Farouq Aminu,3500,PF
2020-12-26,0.0,Jarrell Brantley,3500,SF
2020-12-26,10.6,Robin Lopez,3500,C
2020-12-26,0.0,Nassir Little,3500,SF
2020-12-26,0.0,Damyean Dotson,3500,SG
2020-12-26,0.0,Zach Collins,3700,PF
2020-12-26,0.0,Trevor Ariza,4400,SF
2020-12-26,0.0,Thaddeus Young,3800,PF
2020-12-26,47.9,Karl-Anthony Towns,9600,C
2020-12-26,0.0,Jonathan Isaac,3500,SF
2020-12-26,0.0,DaQuan Jeffries,3600,SF
2020-12-26,0.0,Abdel Nader,3500,SF
2020-12-26,0.0,Paul Reed,3500,SF
2020-12-26,0.0,Omari Spellman,3500,PF
2020-12-26,66.7,Andre Drummond,8400,C
2020-12-26,56.5,Chris Boucher,4700,C
2020-12-26,49.9,Nikola Vucevic,8200,C
2020-12-26,0.0,James Ennis,3800,SF
2020-12-26,0.0,Obi Toppin,4000,SF
2020-12-26,47.0,Joel Embiid,9800,C
2020-12-26,0.0,Deividas Sirvydis,3500,SG
2020-12-26,30.8,Mitchell Robinson,5400,C
2020-12-26,4.4,Damian Jones,3500,C
2020-12-26,0.0,Kenyon Martin Jr.,3500,SF
2020-12-26,22.3,Richaun Holmes,4700,C
2020-12-26,52.0,Russell Westbrook,10000,PG
2020-12-26,26.8,Bismack Biyombo,3800,C
2020-12-26,25.1,Al Horford,6100,C
2020-12-26,23.7,P.J. Tucker,4200,C
2020-12-26,0.0,Drew Eubanks,3600,C
2020-12-26,40.4,Rudy Gobert,7800,C
2020-12-26,34.2,Jusuf Nurkic,7000,C
2020-12-26,21.9,Aron Baynes,4600,C
2020-12-26,21.8,Enes Kanter,4000,C
2020-12-26,17.9,Jakob Poeltl,4300,C
2020-12-26,33.5,Myles Turner,6800,C
2020-12-26,16.2,Derrick Favors,4800,C
2020-12-26,11.4,JaVale McGee,4400,C
2020-12-26,22.2,Dwight Howard,3900,C
2020-12-26,0.0,Thon Maker,3600,C
2020-12-26,26.5,Thomas Bryant,5200,C
2020-12-26,0.0,Moses Brown,3500,C
2020-12-26,30.3,Mason Plumlee,5900,C
2020-12-26,0.0,DeMarcus Cousins,4500,C
2020-12-26,0.0,Cristiano Felicio,3500,C
2020-12-26,0.0,Alex Len,3600,C
2020-12-26,0.0,Udoka Azubuike,3500,C
2020-12-26,0.0,Ed Davis,3500,C
2020-12-26,27.4,Deandre Ayton,7400,C
2020-12-26,0.0,Moritz Wagner,3500,C
2020-12-26,0.0,Vincent Poirier,3500,C
2020-12-26,0.0,Cody Zeller,4500,C
2020-12-26,0.0,Nick Richards,3500,C
2020-12-26,0.0,Mohamed Bamba,3500,C
2020-12-26,0.0,Anzejs Pasecniks,3500,C
2020-12-26,0.0,Goga Bitadze,3500,C
2020-12-27,5.7,J.J. Redick,4500,SG
2020-12-27,38.4,Myles Turner,7000,C
2020-12-27,34.3,Khris Middleton,7800,SG
2020-12-27,0.0,Omari Spellman,3500,PF
2020-12-27,59.3,Andre Drummond,8400,C
2020-12-27,41.4,Marc Gasol,3800,C
2020-12-27,40.6,Wendell Carter Jr.,4900,C
2020-12-27,0.0,Kevin Porter,3900,SF
2020-12-27,22.7,Bismack Biyombo,4500,C
2020-12-27,35.3,Robert Williams,4000,C
2020-12-27,0.0,Abdel Nader,3500,SF
2020-12-27,33.4,Bobby Portis,3800,C
2020-12-27,34.0,Deandre Ayton,7400,C
2020-12-27,28.3,Serge Ibaka,5500,C
2020-12-27,7.5,D'Angelo Russell,7200,SG
2020-12-27,12.9,Donte DiVincenzo,4900,SG
2020-12-27,36.6,Nikola Vucevic,8200,C
2020-12-27,5.7,Tomas Satoransky,3900,PG
2020-12-27,8.7,Damyean Dotson,3500,SG
2020-12-27,0.0,Guillermo Hernangomez,3600,C
2020-12-27,8.4,Josh Green,3500,SG
2020-12-27,6.0,Torrey Craig,3700,SG
2020-12-27,9.2,Shake Milton,5000,PG
2020-12-27,4.2,Tyrell Terry,3500,PG
2020-12-27,9.0,Langston Galloway,3600,SG
2020-12-27,28.2,Richaun Holmes,4700,C
2020-12-27,9.1,Jordan McLaughlin,3600,PG
2020-12-27,9.2,Jevon Carter,3700,PG
2020-12-27,20.7,Markieff Morris,3700,PF
2020-12-27,27.3,Jarrett Allen,5200,C
2020-12-27,0.0,Thaddeus Young,3800,PF
2020-12-27,0.0,Mamadi Diakite,3500,PF
2020-12-27,0.0,Nick Richards,3500,C
2020-12-27,0.0,Mohamed Bamba,3500,C
2020-12-27,9.2,Quinn Cook,3500,PG
2020-12-27,0.0,Anzejs Pasecniks,3500,C
2020-12-27,0.0,Joel Embiid,9900,C
2020-12-27,7.7,Isaiah Joe,3500,PG
2020-12-27,21.1,Tony Bradley,3600,PF
2020-12-27,0.0,Marcus Morris,4200,PF
2020-12-27,0.0,Cristiano Felicio,3500,C
2020-12-27,0.0,Jonathan Isaac,3500,SF
2020-12-27,0.0,Kristaps Porzingis,8000,PF
2020-12-27,0.0,James Ennis,3800,SF
2020-12-27,22.6,Jakob Poeltl,4300,C
2020-12-27,25.7,Mitchell Robinson,5400,C
2020-12-27,26.3,Steven Adams,5500,C
2020-12-27,0.0,Isaac Okoro,3900,SF
2020-12-27,0.0,Obi Toppin,4000,SF
2020-12-27,0.0,Draymond Green,6100,PF
2020-12-27,0.0,Devontae Cacok,3500,PF
2020-12-27,0.0,Nicolas Claxton,3500,PF
2020-12-27,0.0,Anthony Davis,10600,PF
2020-12-27,23.4,Damion Lee,3900,SG
2020-12-27,0.0,Rui Hachimura,5200,SF
2020-12-27,0.0,Alen Smailagic,3500,PF
2020-12-27,13.0,De'Aaron Fox,8200,PG
2020-12-27,0.0,Al-Farouq Aminu,3500,PF
2020-12-27,0.0,DaQuan Jeffries,3600,SF
2020-12-27,0.0,Moritz Wagner,3500,C
2020-12-27,0.0,Marquese Chriss,4400,PF
2020-12-27,12.2,Frank Ntilikina,3600,PG
2020-12-27,0.0,Drew Eubanks,3600,C
2020-12-27,1.2,Damian Jones,3500,C
2020-12-27,9.4,Alex Caruso,3900,PG
2020-12-27,11.1,Reggie Bullock,3800,SG
2020-12-27,3.9,Devin Vassell,3500,SG
2020-12-27,20.8,Patrick Williams,4500,SF
2020-12-27,16.1,T.J. McConnell,3800,PG
2020-12-27,0.0,Tyler Johnson,3500,PG
2020-12-27,15.9,Patty Mills,4000,PG
2020-12-27,14.3,Spencer Dinwiddie,4800,SG
2020-12-27,10.9,Trey Burke,3900,PG
2020-12-27,11.1,Reggie Jackson,4200,SG
2020-12-27,11.4,Furkan Korkmaz,3800,SG
2020-12-27,11.6,Dwayne Bacon,3500,SG
2020-12-27,11.9,Luke Kennard,4000,SG
2020-12-27,12.1,Pat Connaughton,3800,SG
2020-12-27,12.2,Dakota Mathias,3500,SG
2020-12-27,12.6,Ishmael Smith,3900,PG
2020-12-27,22.2,Willie Cauley-Stein,3900,C
2020-12-27,1.5,Terrance Ferguson,3500,SG
2020-12-27,1.2,Patrick Patterson,3500,PF
2020-12-27,0.0,Jalen Lecque,3500,PG
2020-12-27,19.4,Paul George,7600,SG
2020-12-27,14.4,Eric Bledsoe,5600,SG
2020-12-27,0.0,Bruce Brown,3700,SG
2020-12-27,36.9,Thomas Bryant,5200,C
2020-12-27,0.0,Malik Monk,3900,SG
2020-12-27,33.4,Jaylen Brown,8000,SF
2020-12-27,33.6,RJ Barrett,6300,SF
2020-12-27,34.9,Mikal Bridges,5300,SF
2020-12-27,35.3,LeBron James,10800,SF
2020-12-27,0.0,Cody Zeller,4500,C
2020-12-27,36.1,Kyle Kuzma,4200,PF
2020-12-27,22.9,Lonnie Walker,5400,SG
2020-12-27,21.9,Aaron Holiday,3500,PG
2020-12-27,21.8,Dennis Schroder,6000,SG
2020-12-27,20.7,Brad Wanamaker,3700,PG
2020-12-27,3.7,D.J. Augustin,3900,PG
2020-12-27,0.0,Sindarius Thornwell,3500,SG
2020-12-27,3.4,Patrick Beverley,4200,PG
2020-12-27,13.9,Jordan Poole,3800,PG
2020-12-27,16.4,Cory Joseph,4700,PG
2020-12-27,0.0,Tyler Bey,3500,SF
2020-12-27,8.9,Kyle Guy,3500,SG
2020-12-27,0.0,Javonte Green,3500,SG
2020-12-27,0.0,Nickeil Alexander-Walker,3500,SG
2020-12-27,0.0,Ty-Shon Alexander,3500,SG
2020-12-27,0.0,Theo Pinson,3500,SG
2020-12-27,0.0,Jared Harper,3500,PG
2020-12-27,0.0,Jerome Robinson,3700,PG
2020-12-27,1.0,Bryn Forbes,3500,SG
2020-12-27,9.6,Terance Mann,3500,SG
2020-12-27,2.7,Louis Williams,5300,PG
2020-12-27,9.5,Tyrese Maxey,3500,SG
2020-12-27,0.0,Kira Lewis Jr.,3500,PG
2020-12-27,9.6,Sam Merrill,3500,PG
2020-12-27,10.2,Wes Iwundu,3600,SG
2020-12-27,16.2,Cody Martin,3700,SG
2020-12-27,16.4,Kentavious Caldwell-Pope,3900,SG
2020-12-27,0.0,Carsen Edwards,3500,PG
2020-12-27,13.2,Seth Curry,4500,SG
2020-12-27,17.9,Jalen Brunson,3700,PG
2020-12-27,19.5,LaMelo Ball,4700,PG
2020-12-27,3.2,Ignas Brazdeikis,3500,SF
2020-12-27,20.0,Malik Beasley,5300,SG
2020-12-27,20.0,Payton Pritchard,3500,PG
2020-12-27,20.6,Jeff Teague,5200,PG
2020-12-27,3.2,Jahmi'us Ramsey,3500,PG
2020-12-27,0.0,Karl-Anthony Towns,10200,C
2020-12-27,3.0,Caleb Martin,3500,SF
2020-12-27,0.0,Vincent Poirier,3500,C
2020-12-27,24.0,Josh Hart,4400,SG
2020-12-27,0.0,Brian Bowen II,3500,SG
2020-12-27,23.3,Jrue Holiday,7000,PG
2020-12-27,1.7,Glenn Robinson III,3500,SF
2020-12-27,2.0,Marques Bolden,3500,PF
2020-12-27,2.2,Robert Woodard II,3500,PF
2020-12-27,2.2,D.J. Wilson,3500,PF
2020-12-27,2.4,Trey Lyles,3500,PF
2020-12-27,2.4,Thanasis Antetokounmpo,3500,SF
2020-12-27,19.8,Ricky Rubio,5500,PG
2020-12-27,33.1,Devonte' Graham,5400,SG
2020-12-27,3.2,Chuma Okeke,3500,PF
2020-12-27,13.0,Timothe Luwawu,3600,SG
2020-12-27,3.7,Semi Ojeleye,3600,SF
2020-12-27,4.2,Jalen McDaniels,3600,PF
2020-12-27,4.4,Lamar Stevens,3500,PF
2020-12-27,3.0,Jeff Green,3500,PF
2020-12-27,1.2,Matisse Thybulle,3600,SF
2020-12-27,0.0,Rodions Kurucs,3500,PF
2020-12-27,0.0,Kent Bazemore,3600,SF
2020-12-27,0.0,Dario Saric,3800,PF
2020-12-27,0.0,Luke Kornet,3600,PF
2020-12-27,0.0,Keita Bates-Diop,3500,SF
2020-12-27,0.0,E'Twaun Moore,3600,SF
2020-12-27,0.0,Naji Marshall,3500,SF
2020-12-27,0.0,JaKarr Sampson,3500,PF
2020-12-27,0.0,Jalen Smith,3500,PF
2020-12-27,0.0,Kelan Martin,3500,SF
2020-12-27,0.0,Vernon Carey Jr.,3500,PF
2020-12-27,39.5,Malcolm Brogdon,7500,PG
2020-12-27,4.1,Gary Clark,3700,PF
2020-12-27,34.2,Ben Simmons,9600,PG
